20030221,11.21,11.71,11.21,11.21,0,0
20030224,11.22,11.72,11.22,11.22,0,0
20030225,11.25,11.75,11.25,11.25,0,0
20030226,11.27,11.77,11.27,11.27,0,0
20030227,11.28,11.78,11.28,11.28,0,0
20030228,11.31,11.81,11.31,11.31,0,0
20030303,11.31,11.81,11.31,11.31,0,0
20030304,11.33,11.83,11.33,11.33,0,0
20030305,11.35,11.85,11.35,11.35,0,0
20030306,11.35,11.85,11.35,11.35,0,0
20030307,11.37,11.87,11.37,11.37,0,0
20030310,11.41,11.92,11.41,11.41,0,0
20030311,11.42,11.93,11.42,11.42,0,0
20030312,11.43,11.94,11.43,11.43,0,0
20030313,11.39,11.9,11.39,11.39,0,0
20030314,11.38,11.89,11.38,11.38,0,0
20030317,11.35,11.85,11.35,11.35,0,0
20030318,11.31,11.81,11.31,11.31,0,0
20030319,11.25,11.75,11.25,11.25,0,0
20030320,11.22,11.72,11.22,11.22,0,0
20030321,11.14,11.63,11.14,11.14,0,0
20030324,11.12,11.61,11.12,11.12,38,0
20030325,11.15,11.64,11.15,11.15,0,0
20030326,11.18,11.68,11.18,11.18,0,0
20030327,11.21,11.71,11.21,11.21,0,0
20030328,11.23,11.73,11.23,11.23,0,0
20030331,11.28,11.78,11.28,11.28,0,0
20030401,11.28,11.78,11.28,11.28,0,0
20030402,11.23,11.73,11.23,11.23,0,0
20030403,11.24,11.74,11.24,11.24,0,0
20030404,11.23,11.73,11.23,11.23,0,0
20030407,11.19,11.69,11.19,11.19,0,0
20030408,11.19,11.69,11.19,11.19,0,0
20030409,11.22,11.72,11.22,11.22,0,0
20030410,11.24,11.74,11.24,11.24,0,0
20030411,11.23,11.73,11.23,11.23,0,0
20030414,11.23,11.73,11.23,11.23,0,0
20030415,11.24,11.74,11.24,11.24,0,0
20030416,11.27,11.77,11.27,11.27,0,0
20030417,11.28,11.78,11.28,11.28,0,0
20030421,11.28,11.78,11.28,11.28,0,0
20030422,11.25,11.75,11.25,11.25,37,0
20030423,11.28,11.78,11.28,11.28,0,0
20030424,11.31,11.81,11.31,11.31,0,0
20030425,11.33,11.83,11.33,11.33,0,0
20030428,11.33,11.83,11.33,11.33,0,0
20030429,11.33,11.83,11.33,11.33,0,0
20030430,11.34,11.84,11.34,11.34,0,0
20030501,11.36,11.86,11.36,11.36,0,0
20030502,11.36,11.86,11.36,11.36,0,0
20030505,11.36,11.86,11.36,11.36,0,0
20030506,11.37,11.87,11.37,11.37,0,0
20030507,11.43,11.94,11.43,11.43,0,0
20030508,11.45,11.96,11.45,11.45,0,0
20030509,11.46,11.97,11.46,11.46,0,0
20030512,11.5,12.01,11.5,11.5,0,0
20030513,11.51,12.02,11.51,11.51,0,0
20030514,11.56,12.07,11.56,11.56,0,0
20030515,11.59,12.1,11.59,11.59,0,0
20030516,11.61,12.13,11.61,11.61,0,0
20030519,11.62,12.14,11.62,11.62,0,0
20030520,11.63,12.15,11.63,11.63,0,0
20030521,11.61,12.13,11.61,11.61,37,0
20030522,11.62,12.14,11.62,11.62,0,0
20030523,11.63,12.15,11.63,11.63,0,0
20030527,11.63,12.15,11.63,11.63,0,0
20030528,11.58,12.09,11.58,11.58,0,0
20030529,11.6,12.11,11.6,11.6,0,0
20030530,11.6,12.11,11.6,11.6,0,0
20030602,11.57,12.08,11.57,11.57,0,0
20030603,11.6,12.11,11.6,11.6,0,0
20030604,11.63,12.15,11.63,11.63,0,0
20030605,11.66,12.18,11.66,11.66,0,0
20030606,11.65,12.17,11.65,11.65,0,0
20030609,11.67,12.19,11.67,11.67,0,0
20030610,11.7,12.22,11.7,11.7,0,0
20030611,11.72,12.24,11.72,11.72,0,0
20030612,11.74,12.26,11.74,11.74,0,0
20030613,11.77,12.29,11.77,11.77,0,0
20030616,11.75,12.27,11.75,11.75,0,0
20030617,11.69,12.21,11.69,11.69,0,0
20030618,11.62,12.14,11.62,11.62,0,0
20030619,11.58,12.09,11.58,11.58,0,0
20030620,11.55,12.06,11.55,11.55,0,0
20030623,11.52,12.03,11.52,11.52,37,0
20030624,11.53,12.04,11.53,11.53,0,0
20030625,11.52,12.03,11.52,11.52,0,0
20030626,11.47,11.98,11.47,11.47,0,0
20030627,11.44,11.95,11.44,11.44,0,0
20030630,11.45,11.96,11.45,11.45,0,0
20030701,11.46,11.97,11.46,11.46,0,0
20030702,11.45,11.96,11.45,11.45,0,0
20030703,11.43,11.94,11.43,11.43,0,0
20030707,11.4,11.91,11.4,11.4,0,0
20030708,11.4,11.91,11.4,11.4,0,0
20030709,11.41,11.92,11.41,11.41,0,0
20030710,11.43,11.94,11.43,11.43,0,0
20030711,11.43,11.94,11.43,11.43,0,0
20030714,11.43,11.94,11.43,11.43,0,0
20030715,11.33,11.83,11.33,11.33,0,0
20030716,11.3,11.8,11.3,11.3,0,0
20030717,11.29,11.79,11.29,11.29,0,0
20030718,11.28,11.78,11.28,11.28,0,0
20030721,11.18,11.68,11.18,11.18,37,0
20030722,11.12,11.61,11.12,11.12,0,0
20030723,11.15,11.64,11.15,11.15,0,0
20030724,11.13,11.62,11.13,11.13,0,0
20030725,11.14,11.63,11.14,11.14,0,0
20030728,11.08,11.57,11.08,11.08,0,0
20030729,11.01,11.5,11.01,11.01,0,0
20030730,11.01,11.5,11.01,11.01,0,0
20030731,10.93,11.42,10.93,10.93,0,0
20030801,10.93,11.42,10.93,10.93,0,0
20030804,10.95,11.44,10.95,10.95,0,0
20030805,10.94,11.43,10.94,10.94,0,0
20030806,10.99,11.48,10.99,10.99,0,0
20030807,11.03,11.52,11.03,11.03,0,0
20030808,11.08,11.57,11.08,11.08,0,0
20030811,11.05,11.54,11.05,11.05,0,0
20030812,11.05,11.54,11.05,11.05,0,0
20030813,10.97,11.46,10.97,10.97,0,0
20030814,10.94,11.43,10.94,10.94,0,0
20030815,10.92,11.4,10.92,10.92,37,0
20030818,10.95,11.44,10.95,10.95,0,0
20030819,10.99,11.48,10.99,10.99,0,0
20030820,10.99,11.48,10.99,10.99,0,0
20030821,10.96,11.45,10.96,10.96,0,0
20030822,10.97,11.46,10.97,10.97,0,0
20030825,10.97,11.46,10.97,10.97,0,0
20030826,10.97,11.46,10.97,10.97,0,0
20030827,10.97,11.46,10.97,10.97,0,0
20030828,11,11.49,11,11,0,0
20030829,11.01,11.5,11.01,11.01,0,0
20030902,10.97,11.46,10.97,10.97,0,0
20030903,10.97,11.46,10.97,10.97,0,0
20030904,10.99,11.48,10.99,10.99,0,0
20030905,11.07,11.56,11.07,11.07,0,0
20030908,11.1,11.59,11.1,11.1,0,0
20030909,11.1,11.59,11.1,11.1,0,0
20030910,11.13,11.62,11.13,11.13,0,0
20030911,11.14,11.63,11.14,11.14,0,0
20030912,11.19,11.69,11.19,11.19,0,0
20030915,11.16,11.66,11.16,11.16,37,0
20030916,11.15,11.64,11.15,11.15,0,0
20030917,11.2,11.7,11.2,11.2,0,0
20030918,11.2,11.7,11.2,11.2,0,0
20030919,11.23,11.73,11.23,11.23,0,0
20030922,11.19,11.69,11.19,11.19,0,0
20030923,11.19,11.69,11.19,11.19,0,0
20030924,11.22,11.72,11.22,11.22,0,0
20030925,11.24,11.74,11.24,11.24,0,0
20030926,11.28,11.78,11.28,11.28,0,0
20030929,11.27,11.77,11.27,11.27,0,0
20030930,11.33,11.83,11.33,11.33,0,0
20031001,11.33,11.83,11.33,11.33,0,0
20031002,11.3,11.8,11.3,11.3,0,0
20031003,11.23,11.73,11.23,11.23,0,0
20031006,11.23,11.73,11.23,11.23,0,0
20031007,11.21,11.71,11.21,11.21,0,0
20031008,11.21,11.71,11.21,11.21,0,0
20031009,11.17,11.67,11.17,11.17,0,0
20031010,11.19,11.69,11.19,11.19,0,0
20031013,11.19,11.69,11.19,11.19,0,0
20031014,11.17,11.67,11.17,11.17,0,0
20031015,11.13,11.62,11.13,11.13,0,0
20031016,11.14,11.63,11.14,11.14,0,0
20031017,11.14,11.63,11.14,11.14,0,0
20031020,11.17,11.67,11.17,11.17,0,0
20031021,11.14,11.63,11.14,11.14,36,0
20031022,11.18,11.68,11.18,11.18,0,0
20031023,11.17,11.67,11.17,11.17,0,0
20031024,11.21,11.71,11.21,11.21,0,0
20031027,11.22,11.72,11.22,11.22,0,0
20031028,11.23,11.73,11.23,11.23,0,0
20031029,11.22,11.72,11.22,11.22,0,0
20031030,11.2,11.7,11.2,11.2,0,0
20031031,11.22,11.72,11.22,11.22,0,0
20031103,11.21,11.71,11.21,11.21,0,0
20031104,11.23,11.73,11.23,11.23,0,0
20031105,11.25,11.75,11.25,11.25,0,0
20031106,11.22,11.72,11.22,11.22,0,0
20031107,11.2,11.7,11.2,11.2,0,0
20031110,11.21,11.71,11.21,11.21,0,0
20031111,11.21,11.71,11.21,11.21,0,0
20031112,11.23,11.73,11.23,11.23,0,0
20031113,11.28,11.78,11.28,11.28,0,0
20031114,11.32,11.82,11.32,11.32,0,0
20031117,11.36,11.86,11.36,11.36,0,0
20031118,11.36,11.86,11.36,11.36,0,0
20031119,11.36,11.86,11.36,11.36,0,0
20031120,11.38,11.89,11.38,11.38,0,0
20031121,11.35,11.85,11.35,11.35,38,50
20031124,11.28,11.78,11.28,11.28,0,0
20031125,11.29,11.79,11.29,11.29,0,0
20031126,11.29,11.79,11.29,11.29,0,0
20031128,11.29,11.79,11.29,11.29,0,0
20031201,11.23,11.73,11.23,11.23,0,0
20031202,11.22,11.72,11.22,11.22,0,0
20031203,11.21,11.71,11.21,11.21,0,0
20031204,11.22,11.72,11.22,11.22,0,0
20031205,11.28,11.78,11.28,11.28,0,0
20031208,11.28,11.78,11.28,11.28,0,0
20031209,11.27,11.77,11.27,11.27,0,0
20031210,11.28,11.78,11.28,11.28,0,0
20031211,11.29,11.79,11.29,11.29,0,0
20031212,11.3,11.8,11.3,11.3,0,0
20031215,11.3,11.8,11.3,11.3,0,0
20031216,11.32,11.82,11.32,11.32,0,0
20031217,11.35,11.85,11.35,11.35,0,0
20031218,11.38,11.89,11.38,11.38,0,0
20031219,11.38,11.89,11.38,11.38,0,0
20031222,11.35,11.85,11.35,11.35,38,0
20031223,11.33,11.83,11.33,11.33,0,0
20031224,11.34,11.84,11.34,11.34,0,0
20031226,11.35,11.85,11.35,11.35,0,0
20031229,11.34,11.84,11.34,11.34,0,0
20031230,11.34,11.84,11.34,11.34,0,0
20031231,11.34,11.84,11.34,11.34,0,0
20040102,11.31,11.81,11.31,11.31,0,0
20040105,11.3,11.8,11.3,11.3,0,0
20040106,11.33,11.83,11.33,11.33,0,0
20040107,11.38,11.89,11.38,11.38,0,0
20040108,11.39,11.9,11.39,11.39,0,0
20040109,11.47,11.98,11.47,11.47,0,0
20040112,11.49,12,11.49,11.49,0,0
20040113,11.5,12.01,11.5,11.5,0,0
20040114,11.51,12.02,11.51,11.51,0,0
20040115,11.52,12.03,11.52,11.52,0,0
20040116,11.52,12.03,11.52,11.52,0,0
20040120,11.49,12,11.49,11.49,12,0
20040121,11.48,11.99,11.48,11.48,0,0
20040122,11.5,12.01,11.5,11.5,0,0
20040123,11.43,11.94,11.43,11.43,0,0
20040126,11.39,11.9,11.39,11.39,0,0
20040127,11.4,11.91,11.4,11.4,0,0
20040128,11.35,11.85,11.35,11.35,0,0
20040129,11.33,11.83,11.33,11.33,0,0
20040130,11.36,11.86,11.36,11.36,0,0
20040202,11.36,11.86,11.36,11.36,0,0
20040203,11.39,11.9,11.39,11.39,0,0
20040204,11.39,11.9,11.39,11.39,0,0
20040205,11.38,11.89,11.38,11.38,0,0
20040206,11.42,11.93,11.42,11.42,0,0
20040209,11.44,11.95,11.44,11.44,0,0
20040210,11.44,11.95,11.44,11.44,0,0
20040211,11.49,12,11.49,11.49,0,0
20040212,11.51,12.02,11.51,11.51,0,0
20040213,11.52,12.03,11.52,11.52,0,0
20040217,11.53,12.04,11.53,11.53,0,0
20040218,11.54,12.05,11.54,11.54,0,0
20040219,11.54,12.05,11.54,11.54,0,0
20040220,11.49,12,11.49,11.49,39,0
20040223,11.58,12.09,11.58,11.58,0,0
20040224,11.6,12.11,11.6,11.6,0,0
20040225,11.62,12.14,11.62,11.62,0,0
20040226,11.61,12.13,11.61,11.61,0,0
20040227,11.63,12.15,11.63,11.63,0,0
20040301,11.63,12.15,11.63,11.63,0,0
20040302,11.6,12.11,11.6,11.6,0,0
20040303,11.58,12.09,11.58,11.58,0,0
20040304,11.58,12.09,11.58,11.58,0,0
20040305,11.67,12.19,11.67,11.67,0,0
20040308,11.7,12.22,11.7,11.7,0,0
20040309,11.72,12.24,11.72,11.72,0,0
20040310,11.73,12.25,11.73,11.73,0,0
20040311,11.73,12.25,11.73,11.73,0,0
20040312,11.72,12.24,11.72,11.72,0,0
20040315,11.72,12.24,11.72,11.72,0,0
20040316,11.71,12.23,11.71,11.71,0,0
20040317,11.71,12.23,11.71,11.71,0,0
20040318,11.69,12.21,11.69,11.69,0,0
20040319,11.66,12.18,11.66,11.66,0,0
20040322,11.67,12.19,11.67,11.67,0,0
20040323,11.66,12.18,11.66,11.66,0,0
20040324,11.65,12.17,11.65,11.65,0,0
20040325,11.6,12.11,11.6,11.6,38,0
20040326,11.53,12.04,11.53,11.53,0,0
20040329,11.47,11.98,11.47,11.47,0,0
20040330,11.48,11.99,11.48,11.48,0,0
20040331,11.5,12.01,11.5,11.5,0,0
20040401,11.49,12,11.49,11.49,0,0
20040402,11.36,11.86,11.36,11.36,0,0
20040405,11.33,11.83,11.33,11.33,0,0
20040406,11.35,11.85,11.35,11.35,0,0
20040407,11.39,11.9,11.39,11.39,0,0
20040408,11.39,11.9,11.39,11.39,0,0
20040412,11.38,11.89,11.38,11.38,0,0
20040413,11.31,11.81,11.31,11.31,0,0
20040414,11.28,11.78,11.28,11.28,0,0
20040415,11.3,11.8,11.3,11.3,0,0
20040416,11.33,11.83,11.33,11.33,0,0
20040419,11.34,11.84,11.34,11.34,0,0
20040420,11.32,11.82,11.32,11.32,0,0
20040421,11.29,11.79,11.29,11.29,0,0
20040422,11.31,11.81,11.31,11.31,0,0
20040423,11.24,11.74,11.24,11.24,39,0
20040426,11.24,11.74,11.24,11.24,0,0
20040427,11.24,11.74,11.24,11.24,0,0
20040428,11.21,11.71,11.21,11.21,0,0
20040429,11.17,11.67,11.17,11.17,0,0
20040430,11.18,11.68,11.18,11.18,0,0
20040503,11.18,11.68,11.18,11.18,0,0
20040504,11.17,11.67,11.17,11.17,0,0
20040505,11.16,11.66,11.16,11.16,0,0
20040506,11.13,11.62,11.13,11.13,0,0
20040507,11.05,11.54,11.05,11.05,0,0
20040510,11.04,11.53,11.04,11.04,0,0
20040511,11.03,11.52,11.03,11.03,0,0
20040512,11,11.49,11,11,0,0
20040513,10.96,11.45,10.96,10.96,0,0
20040514,10.97,11.46,10.97,10.97,0,0
20040517,11,11.49,11,11,0,0
20040518,10.99,11.48,10.99,10.99,0,0
20040519,10.99,11.48,10.99,10.99,0,0
20040520,10.97,11.46,10.97,10.97,40,0
20040521,10.98,11.47,10.98,10.98,0,0
20040524,10.99,11.48,10.99,10.99,0,0
20040525,11.01,11.5,11.01,11.01,0,0
20040526,11.02,11.51,11.02,11.02,0,0
20040527,11.07,11.56,11.07,11.07,0,0
20040528,11.07,11.56,11.07,11.07,0,0
20040601,11.03,11.52,11.03,11.03,0,0
20040602,11.03,11.52,11.03,11.03,0,0
20040603,11.04,11.53,11.04,11.04,0,0
20040604,11.03,11.52,11.03,11.03,0,0
20040607,11.04,11.53,11.04,11.04,0,0
20040608,11.03,11.52,11.03,11.03,0,0
20040609,11.02,11.51,11.02,11.02,0,0
20040610,11.02,11.51,11.02,11.02,0,0
20040614,11,11.49,11,11,0,0
20040615,11.04,11.53,11.04,11.04,0,0
20040616,11.03,11.52,11.03,11.03,0,0
20040617,11.04,11.53,11.04,11.04,0,0
20040618,11.06,11.55,11.06,11.06,0,0
20040621,11.06,11.55,11.06,11.06,0,0
20040622,11.07,11.56,11.07,11.07,0,0
20040623,11.08,11.57,11.08,11.08,0,0
20040624,11.1,11.59,11.1,11.1,0,0
20040625,11.11,11.6,11.11,11.11,0,0
20040628,11.05,11.54,11.05,11.05,39,0
20040629,11.06,11.55,11.06,11.06,0,0
20040630,11.09,11.58,11.09,11.09,0,0
20040701,11.1,11.59,11.1,11.1,0,0
20040702,11.17,11.67,11.17,11.17,0,0
20040706,11.18,11.68,11.18,11.18,0,0
20040707,11.2,11.7,11.2,11.2,0,0
20040708,11.22,11.72,11.22,11.22,0,0
20040709,11.23,11.73,11.23,11.23,0,0
20040712,11.24,11.74,11.24,11.24,0,0
20040713,11.22,11.72,11.22,11.22,0,0
20040714,11.22,11.72,11.22,11.22,0,0
20040715,11.22,11.72,11.22,11.22,0,0
20040716,11.26,11.76,11.26,11.26,0,0
20040719,11.26,11.76,11.26,11.26,0,0
20040720,11.25,11.75,11.25,11.25,0,0
20040721,11.23,11.73,11.23,11.23,0,0
20040722,11.2,11.7,11.2,11.2,0,0
20040723,11.21,11.71,11.21,11.21,0,0
20040726,11.2,11.7,11.2,11.2,0,0
20040727,11.17,11.67,11.17,11.17,0,0
20040728,11.16,11.66,11.16,11.16,0,0
20040729,11.16,11.66,11.16,11.16,0,0
20040730,11.2,11.7,11.2,11.2,0,0
20040802,11.22,11.72,11.22,11.22,0,0
20040803,11.24,11.74,11.24,11.24,0,0
20040804,11.25,11.75,11.25,11.25,0,0
20040805,11.26,11.76,11.26,11.26,0,0
20040806,11.36,11.86,11.36,11.36,0,0
20040809,11.36,11.86,11.36,11.36,0,0
20040810,11.34,11.84,11.34,11.34,0,0
20040811,11.34,11.84,11.34,11.34,0,0
